tour_key_hash,organization,smt_category,transaction_date,acct_ops_flag,tour_key,tour_id,contr_num,lead_id,lead_id_formatted,country,state___country_code,state___country_description,account_number,operational_contract_number,accounting_contract_number,year___month_code,source_system,pender_date,ops_formatted_contract_project,ops_contract_number,ops_project_number,ops_contract_inventory_week_type,ops_contract_status_code,ops_contract_status_desc,ops_contract_substatus_code,ops_contract_substatus_desc,ops_cancel_date,ops_close_date,ops_suspense_date,ops_project_type,ops_points_purchased,ops_points_assessed,acct_formatted_contract_project,acct_contract_number,acct_project_number,acct_contract_inventory_week_type,acct_contract_status_code,acct_contract_status_desc,acct_contract_substatus_code,acct_contract_substatus_desc,acct_cancel_date,acct_close_date,acct_suspense_date,acct_project_type,acct_points_purchased,acct_points_assessed,ownership_status,ownership_status_details,booked,showed,qualified,gross_qualified,non_qualified,gross_transactions,gross_weeks,cancel_transactions,cancel_weeks,net_transactions,forclosure_weeks,net_weeks,net_weeks__inc_forclosures,gross_points_assessed_adjusted,cancel_points_assessed_adjusted,net_points_assessed_adjusted,gross_volume,gross_volume_local,cancel_volume,cancel_volume_local,gross_volume_adjusted,gross_volume_adjusted_local,gross_fdi,gross_fdi_local,cancel_fdi,cancel_fdi_local,net_fdi,net_fdi_local,net_volume,net_volume_local,owners,new_buyers,credit,debit,gross_booked_tour_key,gross_volume_pender,cancel_volume_pender,net_volume_pender,gross_transactions_excl_club_direct,cancel_transactions_excl_club_direct,net_transactions_excl_club_direct,qualified_tours_excl_club_direct,gross_volume_adjusted_excl_club_direct,net_volume_excl_club_direct,last_refresh_time,ops_sold_date,acct_sold_date,voice_reference_num,external_tour_id,enterprise_lead_id,budgeted_hgv_net_volume,fmt_enterprise_lead_id,lead_name,chorus_tour_id,voice_tour_id,sale_source_system,transaction_type_code,transaction_type_desc,honors_tier,honors_tier_as_of_today,hooked_flag,hooked_flag_desc,language_code,language_desc,lead_area,ops_project_desc,acct_project_desc,marital_status_code,marital_status_desc,nationality_code,nationality_desc,occupation_code,occupation_desc,pre_gifted_flag,pre_gifted_flag_desc,product_code,product_desc,purchase_type_code,purchase_type_desc,uni_contract_key,uni_tour_key,uni_package_key,tour_score,ops_project_type_summary,acct_project_type_summary,voice_lead_id,voice_lead_id_formatted,lead_title_1,lead_title_2,tour_date,lead_source_desc,secondary_owner_flag,acct_project_number_str,chorus_tour_id_str,enterprise_lead_id_str,external_tour_id_str,lead_id_str,op_project_number_str,transaction_date_str,transaction_date_ymd,voice_tour_id_str,r20_gross_transactions,r20_cancel_transactions,r20_net_transactions,r20_gross_volume,r20_cancel_volume,r20_net_volume,exclude_flag,lead_prequal_fico_tier,sell_vendor_cd,sell_vendor_name,resc_start_date,resc_end_date,grossfdisuppressed,grossfdisuppressedlocalcurrency,cancelfdisuppressed,cancelfdisuppressedlocalcurrency,fico_color,uni_project_key,project_ref,contr_num_ref,project_contr_num_ref,ops_uni_project_key,acct_uni_project_key
678,HGV,TOUR,2023-07-29,5,HGV_T14813711,16180045,0,5413629097,97-5413629,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14813711,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,678227925,0E-12,69-5413629097,null,16180045,202307290597,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,97,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307290597TUS16180045,HGV05413629097,5.10,null,null,5413629097,97-5413629,Mr.       ,Mrs.      ,2023-07-29,HGV,N,0,16180045,678227925,null,5413629097,0,2023-07-29,20230729,202307290597,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Green,HGV0,0,0,000-0,HGV0,HGV0
147,HGV,TOUR,2023-07-30,5,HGV_T14344035,15661280,0,9061365161,161-9061365,UNITED STATES,MN,MINNESOTA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14344035,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688523358,0E-12,69-9061365161,null,15661280,202307300036,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,161,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307300036VRG15661280,HGV88216649061365161,null,null,null,9061365161,161-9061365,          ,          ,2023-07-30,HGV,N,0,15661280,688523358,null,9061365161,0,2023-07-30,20230730,202307300036,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
367,HGV,TOUR,2023-07-07,5,HGV_T14726004,16083272,0,218993800,800-218993,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14726004,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,336311761,0E-12,77-336311761,null,16083272,202307070359,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,M,MARRIED   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307070359VIC16083272,HGV0218993800,1.10,null,null,218993800,800-218993,Mr.       ,          ,2023-07-07,DRI,N,0,16083272,336311761,null,218993800,0,2023-07-07,20230707,202307070359,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,2,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Light Green,HGV0,0,0,000-0,HGV0,HGV0
138,HGV,TOUR,2023-07-13,5,HGV_T14386726,15708155,0,4929626131,131-4929626,UNITED STATES,MA,MASSACHUSETTS,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14386726,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,700377571,0E-12,69-4929626131,null,15708155,202307130193,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,131,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307130193MYR15708155,HGV88804814929626131,null,null,null,4929626131,131-4929626,          ,          ,2023-07-13,HGV,N,0,15708155,700377571,null,4929626131,0,2023-07-13,20230713,202307130193,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
599,HGV,TOUR,2023-07-11,5,HGV_T14613816,15958846,0,5248288010,10-5248288,UNITED STATES,DE,DELAWARE,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14613816,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,673354619,0E-12,69-5248288010,null,15958846,202307110358,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307110358TUS15958846,HGV82773955248288010,null,null,null,5248288010,10-5248288,          ,          ,2023-07-11,HGV,N,0,15958846,673354619,null,5248288010,0,2023-07-11,20230711,202307110358,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
212,HGV,TOUR,2023-07-27,5,HGV_T14818205,16184991,0,6073042136,136-6073042,UNITED STATES,OH,OHIO,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14818205,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,685122760,0E-12,69-6073042136,null,16184991,202307270046,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,136,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,21,NURSE/HEALTH CARE/NO,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307270046VRG16184991,HGV81254496073042136,null,null,null,6073042136,136-6073042,          ,          ,2023-07-27,HGV,N,0,16184991,685122760,null,6073042136,0,2023-07-27,20230727,202307270046,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
268,HGV,TOUR,2023-07-17,5,HGV_T14419113,15744586,0,6532242148,148-6532242,UNITED STATES,PA,PENNSYLVANIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14419113,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,683732460,0E-12,69-6532242148,null,15744586,202307170234,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,148,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,23,MILITARY            ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307170234LVB15744586,HGV79335226532242148,null,null,null,6532242148,148-6532242,          ,          ,2023-07-17,HGV,N,0,15744586,683732460,null,6532242148,0,2023-07-17,20230717,202307170234,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
573,HGV,TOUR,2023-07-07,5,HGV_T14644804,15993552,0,4338507137,137-4338507,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14644804,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,696759283,0E-12,69-4338507137,null,15993552,202307070616,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,137,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,3,SELF-EMPLOYED       ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307070616LVB15993552,HGV87323814338507137,null,null,null,4338507137,137-4338507,          ,          ,2023-07-07,HGV,N,0,15993552,696759283,null,4338507137,0,2023-07-07,20230707,202307070616,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
659,HGV,TOUR,2023-07-22,5,HGV_T14381052,15702073,0,386336001,1-386336,UNITED STATES,NJ,NEW JERSEY,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14381052,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,665925285,0E-12,69-386336001,null,15702073,202307220064,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,1,null,null,W,WIDOW     ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307220064HNY15702073,HGV7977572386336001,5.10,null,null,386336001,1-386336,Mrs.      ,          ,2023-07-22,HGV,N,0,15702073,665925285,null,386336001,0,2023-07-22,20230722,202307220064,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
331,HGV,TOUR,2023-07-26,5,HGV_T14817702,16184227,0,238385800,800-238385,UNITED STATES,MO,MISSOURI,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14817702,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689271722,0E-12,9-689271722,null,16184227,202307260024,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null, ,UNKNOWN   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307260024MSR16184227,HGV0238385800,null,null,null,238385800,800-238385,          ,          ,2023-07-26,HGV,N,0,16184227,689271722,null,238385800,0,2023-07-26,20230726,202307260024,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Dark Green,HGV0,0,0,000-0,HGV0,HGV0
71,HGV,TOUR,2023-07-29,5,HGV_T14835307,16203342,0,1343263161,161-1343263,UNITED STATES,AL,ALABAMA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14835307,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,697327633,0E-12,69-1343263161,null,16203342,202307290328,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,161,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,3,SELF-EMPLOYED       ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307290328VIC16203342,HGV81100311343263161,null,null,null,1343263161,161-1343263,          ,          ,2023-07-29,HGV,N,0,16203342,697327633,null,1343263161,0,2023-07-29,20230729,202307290328,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
31,HGV,TOUR,2023-07-05,5,HGV_T14130865,15420591,0,5768636010,10-5768636,UNITED STATES,NY,NEW YORK,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14130865,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,687701856,0E-12,69-5768636010,null,15420591,202307050102,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,S,SINGLE    ,     ,                    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050102MYR15420591,HGV86939365768636010,null,null,null,5768636010,10-5768636,          ,          ,2023-07-05,HGV,N,0,15420591,687701856,null,5768636010,0,2023-07-05,20230705,202307050102,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
559,HGV,TOUR,2023-07-19,5,HGV_T14281874,15592716,0,6898697158,158-6898697,UNITED STATES,NJ,NEW JERSEY,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14281874,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,687734742,0E-12,69-6898697158,null,15592716,202307190115,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,158,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307190115TUS15592716,HGV86896826898697158,5.10,null,null,6898697158,158-6898697,Mrs.      ,Mr.       ,2023-07-19,HGV,N,0,15592716,687734742,null,6898697158,0,2023-07-19,20230719,202307190115,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
368,HGV,TOUR,2023-07-21,5,HGV_T14066060,15349540,0,4147834010,10-4147834,UNITED STATES,NC,NORTH CAROLINA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14066060,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689739971,0E-12,69-4147834010,null,15349540,202307210092,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,M,MARRIED   ,     ,                    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307210092MYR15349540,HGV87191154147834010,null,null,null,4147834010,10-4147834,          ,          ,2023-07-21,HGV,N,0,15349540,689739971,null,4147834010,0,2023-07-21,20230721,202307210092,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
454,HGV,TOUR,2023-07-09,5,HGV_T14732790,16090731,0,79882800,800-79882,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14732790,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,180289292,0E-12,61-1588117,null,16090731,202307090021,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,M,MARRIED   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307090021FLA16090731,HGV079882800,2.10,null,null,79882800,800-79882,          ,          ,2023-07-09,DRI,N,0,16090731,180289292,null,79882800,0,2023-07-09,20230709,202307090021,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,2,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Light Green,HGV0,0,0,000-0,HGV0,HGV0
598,HGV,TOUR,2023-07-12,5,HGV_T14069117,15352946,0,9405619126,126-9405619,UNITED STATES,CO,COLORADO,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14069117,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,686973130,0E-12,69-9405619126,null,15352946,202307120055,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,126,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307120055LVB15352946,HGV85555169405619126,null,null,null,9405619126,126-9405619,          ,          ,2023-07-12,HGV,N,0,15352946,686973130,null,9405619126,0,2023-07-12,20230712,202307120055,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
